temperatura,umidade,area,ocupacao,hvac,iluminacao,energia_renovavel,feriado,consumo_energia,ano,mes,dia,hora,fim_de_semana,semana_do_ano,dia_semana_sexta,dia_semana_segunda,dia_semana_sabado,dia_semana_domingo,dia_semana_quinta,dia_semana_terca,dia_semana_quarta,periodo_madrugada,periodo_manha,periodo_noite,periodo_tarde,eficiencia_por_metro_quadrado,kwh_por_pessoa,hvac_eficiencia,iluminacao_eficiencia,percentual_renovavel,conforto_termico
1.0779277,-1.0375823,-0.4683577,-0.62162775,-0.984126,-0.9821591,-2.8469656,1.0683293,82.27444,0.0,-0.58658844,-2.2424104,0.14918362,1.5723301,-1.803915,-0.396746,-0.41015154,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.5788899,1.5496324,-0.5078008,-0.57735026,0.6508989,1.0064511,-0.97524065,-0.97164035,-2.94533,-0.6160607
-0.5103179,-1.9463068,0.43704256,0.60327953,1.0161301,1.018165,0.59682035,1.0683293,73.27867,0.0,-0.58658844,-2.2424104,0.25481394,1.5723301,-1.803915,-0.396746,-0.41015154,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.5788899,1.5496324,-0.5078008,-0.57735026,-0.6301475,-0.08388525,1.1525246,1.1067818,0.64556295,-2.0042486
0.19642077,0.3377063,-0.84735346,-1.2072688,1.0161301,-0.9821591,0.72948086,1.0683293,84.144775,0.0,-0.58658844,-2.2424104,0.3532422,1.5723301,-1.803915,-0.396746,-0.41015154,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.5788899,-0.64531434,-0.5078008,1.7320508,1.1589794,1.6677873,0.8793853,-0.97164035,0.61240387,0.34614906
-1.8628178,-0.3254936,1.0358976,-0.62162775,-0.984126,-0.9821591,-0.6976155,1.0683293,60.02252,0.0,-0.58658844,-2.2424104,0.44446838,1.5723301,-1.803915,-0.396746,-0.41015154,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.5788899,-0.64531434,-0.5078008,1.7320508,-1.6615319,0.71821237,-0.97524065,-0.97164035,-0.40314764,-0.93551034
0.649351,-0.9196415,-0.18148798,0.60327953,-0.984126,-0.9821591,0.025550231,1.0683293,81.18319,0.0,-0.58658844,-2.2424104,0.53089315,1.5723301,-1.803915,-0.396746,-0.41015154,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.5788899,-0.64531434,-0.5078008,1.7320508,0.3132119,0.0054708766,-0.97524065,-0.97164035,-0.02704822,-0.67501676
-1.0183461,1.1881381,-1.2701217,0.9659537,-0.984126,1.018165,-0.093508646,-0.93604094,74.08125,0.0,-0.58658844,-2.2424104,0.6101159,1.5723301,-1.803915,-0.396746,-0.41015154,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.5788899,-0.64531434,-0.5078008,1.7320508,0.92486644,-0.3216935,-0.97524065,1.0844185,-0.039186023,0.88510704
1.4654784,1.2665765,0.48862296,-2.2092092,1.0161301,1.018165,0.3166477,-0.93604094,89.49821,0.0,-0.58658844,-2.2424104,0.6845373,1.5723301,-1.803915,-0.396746,-0.41015154,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.5788899,-0.64531434,-0.5078008,1.7320508,0.1528724,-2.5106626,0.76904905,0.7321991,0.14321963,1.6554297
-0.39154857,-0.27839783,-0.20346113,-1.2072688,1.0161301,-0.9821591,-1.206493,1.0683293,72.872444,0.0,-0.58658844,-2.2424104,0.75415725,1.5723301,-1.803915,-0.396746,-0.41015154,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.5788899,-0.64531434,-0.5078008,1.7320508,-0.14702025,1.5342709,1.1643212,-0.97164035,-1.1262816,-0.44041112
0.9065649,0.29096034,1.1086113,1.1183616,1.0161301,-0.9821591,0.606613,-0.93604094,83.899895,0.0,-0.58658844,-2.2424104,0.82137656,1.5723301,-1.803915,-0.396746,-0.41015154,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.5788899,-0.64531434,1.9692763,-0.57735026,-0.62035173,-0.31602442,0.8847671,-0.97164035,0.4973238,0.5267367
0.94080174,-1.0816156,-0.81925225,0.11642123,1.0161301,1.018165,-0.33320507,1.0683293,82.077576,0.0,-0.58658844,-2.2424104,0.8837945,1.5723301,-1.803915,-0.396746,-0.41015154,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.5788899,-0.64531434,1.9692763,-0.57735026,0.99525195,0.37467805,0.92579836,0.8853134,-0.38839373,-0.70639753
1.2767708,1.5309974,-0.9847508,1.1183616,1.0161301,1.018165,-0.010820241,1.0683293,94.23629,0.0,-0.58658844,-2.2424104,0.9438117,1.5723301,-1.803915,-0.396746,-0.41015154,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.5788899,-0.64531434,1.9692763,-0.57735026,1.9779619,-0.21683824,0.68182,0.64699286,-0.2304772,1.8668834
-1.4218837,-1.9646406,0.6611764,-0.20532861,-0.984126,-0.9821591,0.24243286,1.0683293,59.67238,0.0,-0.58658844,-2.2424104,1.0014282,1.5723301,-1.803915,-0.396746,-0.41015154,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.5788899,-0.64531434,1.9692763,-0.57735026,-1.466021,0.3468058,-0.97524065,-0.97164035,0.5392324,-2.3606849
-0.6692558,-0.11114175,-0.91401386,-1.2072688,-0.984126,-0.9821591,-1.1169318,-0.93604094,70.23523,0.0,-0.58658844,-2.2424104,1.0542433,1.5723301,-1.803915,-0.396746,-0.41015154,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.5788899,-0.64531434,1.9692763,-0.57735026,0.31308538,1.5000932,-0.97524065,-0.97164035,-0.99746114,-0.36393943
-0.027594177,1.2904402,-0.81055135,0.60327953,1.0161301,1.018165,-2.5870967,-0.93604094,78.39421,0.0,-0.58658844,-2.2424104,1.1070585,1.5723301,-1.803915,-0.396746,-0.41015154,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.41015154,1.7274442,-0.64531434,-0.5078008,-0.57735026,0.7481425,-0.025096796,1.0145546,0.9720114,-2.6367269,1.2533957
0.64864165,0.18267652,0.20963836,0.9659537,1.0161301,-0.9821591,0.5369313,-0.93604094,87.841644,0.0,-0.58658844,-1.7152512,-2.7988627,1.5723301,-1.803915,-0.396746,-0.41015154,-0.41015154,2.4381232,-0.41015154,-0.41015154,-0.41015154,1.7274442,-0.64531434,-0.5078008,-0.57735026,0.3202186,-0.17597853,0.80176556,-0.97164035,0.37691277,0.3390357
-0.832315,1.3385124,-1.7546653,0.9659537,-0.984126,1.018165,-0.32566035,1.0683293,72.92985,0.0,-0.58658844,-1.7152512,-1.9466178,1.5723301,-1.803915,-0.396746,-0.41015154,-0.41015154,2.4381232,-0.41015154,-0.41015154,-0.41015154,1.7274442,-0.64531434,-0.5078008,-0.57735026,1.3608967,-0.33497506,-0.97524065,1.116664,-0.24929525,1.0950704
0.74103594,0.85808766,0.733499,1.1183616,1.0161301,1.018165,0.8488434,-0.93604094,86.66909,0.0,-0.58658844,-1.7152512,-1.4484749,1.5723301,-1.803915,-0.396746,-0.41015154,-0.41015154,2.4381232,-0.41015154,-0.41015154,-0.41015154,1.7274442,-0.64531434,-0.5078008,-0.57735026,-0.19677638,-0.28840885,0.8256698,0.7875068,0.6928236,1.0288631
0.5960352,-0.14768973,-1.353607,0.7966117,-0.984126,1.018165,-1.4919347,-0.93604094,80.41143,0.0,-0.58658844,-1.7152512,-1.0943733,1.5723301,-1.803915,-0.396746,-0.41015154,-0.41015154,2.4381232,-0.41015154,-0.41015154,-0.41015154,1.7274442,-0.64531434,-0.5078008,-0.57735026,1.465408,-0.13699903,-0.97524065,0.923559,-1.5120945,0.008529511
-1.1297127,1.257555,-0.6677307,-0.20532861,-0.984126,1.018165,0.92067456,1.0683293,64.2121,0.0,-0.58658844,-1.7152512,-0.82069474,1.5723301,-1.803915,-0.396746,-0.41015154,-0.41015154,2.4381232,-0.41015154,-0.41015154,-0.41015154,1.7274442,-0.64531434,-0.5078008,-0.57735026,-0.29134417,0.41255426,-0.97524065,1.3980004,1.114996,0.932578
-0.58608764,0.16921717,0.5772493,-0.62162775,-0.984126,1.018165,0.51669407,-0.93604094,74.16034,0.0,-0.58658844,-1.7152512,-0.5962303,1.5723301,-1.803915,-0.396746,-0.41015154,-0.41015154,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.5788899,1.5496324,-0.5078008,-0.57735026,-0.6890214,0.91127026,-0.97524065,1.0822362,0.55389553,-0.05937092
1.3289704,-1.7369578,1.258243,0.38031253,1.0161301,1.018165,0.86976826,1.0683293,81.04958,0.0,-0.58658844,-1.7152512,-0.4065759,1.5723301,-1.803915,-0.396746,-0.41015154,-0.41015154,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.5788899,1.5496324,-0.5078008,-0.57735026,-0.85512924,0.16457927,0.9497759,0.90873486,0.79150057,-1.0929517
-1.5330741,0.7093541,-1.4872079,-1.2072688,1.0161301,-0.9821591,0.73323256,-0.93604094,70.308174,0.0,-0.58658844,-1.7152512,-0.2421287,1.5723301,-1.803915,-0.396746,-0.41015154,-0.41015154,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.5788899,1.5496324,-0.5078008,-0.57735026,0.87611175,1.5010557,1.2417991,-0.97164035,0.82631165,0.23739931
0.88781446,-1.2548419,0.06717012,1.1183616,1.0161301,-0.9821591,-1.0376042,-0.93604094,82.28439,0.0,-0.58658844,-1.7152512,-0.098087355,1.5723301,-1.803915,-0.396746,-0.41015154,-0.41015154,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.5788899,1.5496324,-0.5078008,-0.57735026,0.14962992,-0.33251745,0.9210651,-0.97164035,-1.0820303,-0.8746965
-1.6212775,0.60696507,-1.7728974,0.60327953,-0.984126,1.018165,-2.8284118,-0.93604094,59.847393,0.0,-0.58658844,-1.7152512,0.031549856,1.5723301,-1.803915,-0.396746,-0.41015154,-0.41015154,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.5788899,1.5496324,-0.5078008,-0.57735026,0.35890585,-0.25840852,-0.97524065,1.5694032,-2.791135,0.10484902
0.83932495,-0.19483459,1.2295022,0.11642123,1.0161301,-0.9821591,-2.2415736,1.0683293,82.504036,0.0,-0.58658844,-1.7152512,0.14918362,1.5723301,-1.803915,-0.396746,-0.41015154,-0.41015154,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.5788899,1.5496324,-0.5078008,-0.57735026,-0.77089375,0.37932453,0.91603595,-0.97164035,-2.3003101,0.047559343
0.8748108,-1.6426202,-1.2242832,1.1183616,1.0161301,-0.9821591,-0.4240564,1.0683293,82.78245,0.0,-0.58658844,-1.7152512,0.25481394,1.5723301,-1.803915,-0.396746,-0.41015154,-0.41015154,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.5788899,1.5496324,-0.5078008,-0.57735026,1.4854767,-0.32740182,0.9097123,-0.97164035,-0.4864357,-1.2036376
-0.26818138,0.99957633,1.1584033,0.7966117,-0.984126,-0.9821591,0.68789685,1.0683293,74.67411,0.0,-0.58658844,-1.7152512,0.3532422,1.5723301,-1.803915,-0.396746,-0.41015154,-0.41015154,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.5788899,-0.64531434,-0.5078008,1.7320508,-1.069392,-0.20082623,-0.97524065,-0.97164035,0.71176153,0.8825854
1.640821,0.9268251,1.3564271,-2.2092092,1.0161301,-0.9821591,0.9365368,-0.93604094,86.88914,0.0,-0.58658844,-1.7152512,0.44446838,1.5723301,-1.803915,-0.396746,-0.41015154,-0.41015154,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.5788899,-0.64531434,-0.5078008,1.7320508,-0.67274123,-2.5106626,0.82113713,-0.97164035,0.7742193,1.3756183
-0.10865596,-0.27466214,0.59384257,0.7966117,1.0161301,-0.9821591,-1.9965212,1.0683293,78.54243,0.0,-0.58658844,-1.7152512,0.53089315,1.5723301,-1.803915,-0.396746,-0.41015154,-0.41015154,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.5788899,-0.64531434,-0.5078008,1.7320508,-0.4830088,-0.15731949,1.0108407,-0.97164035,-2.0072517,-0.34542322
-1.0982872,0.4486475,1.447047,0.11642123,1.0161301,1.018165,0.63856435,1.0683293,77.228455,0.0,-0.58658844,-1.7152512,0.6101159,1.5723301,-1.803915,-0.396746,-0.41015154,-0.41015154,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.5788899,-0.64531434,-0.5078008,1.7320508,-1.1468223,0.320164,1.0444121,1.0011766,0.6247017,0.07875642
-0.47536296,0.83184963,0.15420106,0.7966117,1.0161301,-0.9821591,-0.40970525,1.0683293,73.73515,0.0,-0.58658844,-1.7152512,0.6845373,1.5723301,-1.803915,-0.396746,-0.41015154,-0.41015154,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.5788899,-0.64531434,-0.5078008,1.7320508,-0.3891907,-0.21169749,1.1394529,-0.97164035,-0.34430045,0.6504134
0.7854368,-0.17268334,-0.6404863,0.9659537,1.0161301,-0.9821591,0.43013352,1.0683293,91.84341,0.0,-0.58658844,-1.7152512,0.75415725,1.5723301,-1.803915,-0.396746,-0.41015154,-0.41015154,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.5788899,-0.64531434,-0.5078008,1.7320508,1.4191933,-0.13752018,0.72475547,-0.97164035,0.22275153,0.049570147
-0.4537642,0.8791103,0.069178216,-0.62162775,-0.984126,-0.9821591,0.86937404,-0.93604094,73.35071,0.0,-0.58658844,-1.7152512,0.82137656,1.5723301,-1.803915,-0.396746,-0.41015154,-0.41015154,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.5788899,-0.64531434,1.9692763,-0.57735026,-0.3426726,0.9012221,-0.97524065,-0.97164035,0.90837073,0.70567125
-1.6666858,-0.442916,-1.4070266,0.9659537,-0.984126,1.018165,0.65465385,1.0683293,66.202095,0.0,-0.58658844,-1.7152512,0.8837945,1.5723301,-1.803915,-0.396746,-0.41015154,-0.41015154,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.5788899,-0.64531434,1.9692763,-0.57735026,0.49512437,-0.41657278,-0.97524065,1.3273005,0.82064986,-0.9967183
-0.6092706,-1.5341691,-1.1020406,0.60327953,-0.984126,1.018165,0.3320043,1.0683293,77.851776,0.0,-0.58658844,-1.7152512,0.9438117,1.5723301,-1.803915,-0.396746,-0.41015154,-0.41015154,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.5788899,-0.64531434,1.9692763,-0.57735026,1.0114871,-0.031159045,-0.97524065,0.9854757,0.31839147,-1.6813207
1.662707,0.7143732,0.15281326,-0.62162775,1.0161301,-0.9821591,0.36577013,-0.93604094,90.981476,0.0,-0.58658844,-1.7152512,1.0014282,1.5723301,-1.803915,-0.396746,-0.41015154,-0.41015154,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.5788899,-0.64531434,1.9692763,-0.57735026,0.54142964,1.0988903,0.74076784,-0.97164035,0.17167117,1.1783837
-0.7157173,-1.9747707,-1.1918641,0.7966117,1.0161301,1.018165,0.14700004,1.0683293,81.917076,0.0,-0.58658844,-1.7152512,1.0542433,1.5723301,-1.803915,-0.396746,-0.41015154,-0.41015154,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.5788899,-0.64531434,1.9692763,-0.57735026,1.3887347,-0.12094264,0.92951447,0.8889433,0.08053509,-2.1071804
-0.07418191,0.49182135,0.62770015,0.60327953,-0.984126,1.018165,0.71847695,1.0683293,70.22462,0.0,-0.58658844,-1.7152512,1.1070585,1.5723301,-1.803915,-0.396746,-0.41015154,-0.41015154,2.4381232,-0.41015154,-0.41015154,-0.41015154,1.7274442,-0.64531434,-0.5078008,-0.57735026,-0.92096967,-0.120819576,-0.97524065,1.1965451,0.813397,0.4174512
0.85152346,-1.0647388,-1.829136,0.60327953,-0.984126,1.018165,0.7502777,-0.93604094,88.73377,0.0,-0.58658844,-1.3405237,-2.7988627,-0.6359987,-1.803915,-0.396746,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.41015154,1.7274442,-0.64531434,-0.5078008,-0.57735026,2.676388,0.08356056,-0.97524065,0.7468052,0.57051325,-0.72591245
1.4988862,0.4714518,-0.89033914,-0.62162775,-0.984126,-0.9821591,-0.6508436,1.0683293,76.55502,0.0,-0.58658844,-1.3405237,-1.9466178,-0.6359987,-1.803915,-0.396746,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.41015154,1.7274442,-0.64531434,-0.5078008,-0.57735026,0.7078987,0.9403765,-0.97524065,-0.97164035,-0.62340957,0.8936898
-1.1561682,0.10886839,0.14638832,0.11642123,-0.984126,-0.9821591,-0.21099155,-0.93604094,62.055054,0.0,-0.58658844,-1.3405237,-1.4484749,-0.6359987,-1.803915,-0.396746,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.41015154,1.7274442,-0.64531434,-0.5078008,-0.57735026,-1.0190609,0.12575825,-0.97524065,-0.97164035,0.046552595,-0.28791353
-1.0088784,0.3097131,1.3430897,0.60327953,-0.984126,-0.9821591,-0.8883727,-0.93604094,62.001892,0.0,-0.58658844,-1.3405237,-1.0943733,-0.6359987,-1.803915,-0.396746,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.41015154,1.7274442,-0.64531434,-0.5078008,-0.57735026,-1.7388593,-0.22813897,-0.97524065,-0.97164035,-0.6323534,-0.039852176
-1.3299855,-1.4532192,1.1773595,1.1183616,1.0161301,1.018165,0.15867591,1.0683293,80.452126,0.0,-0.58658844,-1.3405237,-0.82069474,-0.6359987,-1.803915,-0.396746,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.41015154,1.7274442,-0.64531434,-0.5078008,-0.57735026,-0.8245175,-0.35158065,0.9639721,0.9226019,0.11248075,-1.8635077
-1.0236533,-0.087485656,-0.5285377,0.38031253,-0.984126,-0.9821591,0.044827558,-0.93604094,64.71822,0.0,-0.58658844,-1.3405237,-0.5962303,-0.6359987,-1.803915,-0.396746,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.5788899,1.5496324,-0.5078008,-0.57735026,-0.3710076,-0.03329075,-0.97524065,-0.97164035,0.25099796,-0.4478
1.6535223,1.2514954,1.1976479,0.9659537,1.0161301,-0.9821591,-0.97354764,1.0683293,91.87196,0.0,-0.58658844,-1.3405237,-0.4065759,-0.6359987,-1.803915,-0.396746,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.5788899,1.5496324,-0.5078008,-0.57735026,-0.3343392,-0.13725142,0.724237,-0.97164035,-1.1323415,1.6976719
-0.87479234,0.073571086,1.299894,0.60327953,-0.984126,1.018165,-2.6522696,-0.93604094,69.69226,0.0,-0.58658844,-1.3405237,-0.2421287,-0.6359987,-1.803915,-0.396746,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.5788899,1.5496324,-0.5078008,-0.57735026,-1.3790557,-0.12740882,-0.97524065,1.212981,-2.6462092,-0.24146996
-1.4221252,0.8647953,1.28395,0.7966117,-0.984126,-0.9821591,0.89627486,-0.93604094,63.850975,0.0,-0.58658844,-1.3405237,-0.098087355,-0.6359987,-1.803915,-0.396746,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.5788899,1.5496324,-0.5078008,-0.57735026,-1.6258314,-0.33447924,-0.97524065,-0.97164035,1.0979828,0.4330402
0.069062844,-0.117279425,-0.1291135,-1.2072688,-0.984126,-0.9821591,-1.7662789,1.0683293,68.80528,0.0,-0.58658844,-1.3405237,0.031549856,-0.6359987,-1.803915,-0.396746,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.5788899,1.5496324,-0.5078008,-0.57735026,-0.4415475,1.4810289,-0.97524065,-0.97164035,-1.6493673,-0.13682218
-0.09441852,-0.9553905,0.6982898,-0.20532861,-0.984126,-0.9821591,0.7033489,1.0683293,76.30131,0.0,-0.58658844,-1.3405237,0.14918362,-0.6359987,-1.803915,-0.396746,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.5788899,1.5496324,-0.5078008,-0.57735026,-0.67217135,0.5680596,-0.97524065,-0.97164035,0.7014924,-0.97576463
0.84901893,-1.442825,-1.084465,-0.62162775,-0.984126,1.018165,0.47620213,-0.93604094,84.03868,0.0,-0.58658844,-1.3405237,0.25481394,-0.6359987,-1.803915,-0.396746,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.5788899,1.5496324,-0.5078008,-0.57735026,1.4133698,1.0259299,-0.97524065,0.8422349,0.36955878,-1.0483046
0.4758884,-0.46144226,-1.7621039,-1.2072688,-0.984126,-0.9821591,0.2636719,-0.93604094,77.67379,0.0,-0.58658844,-1.3405237,0.3532422,-0.6359987,-1.803915,-0.396746,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.5788899,-0.64531434,-0.5078008,1.7320508,1.7362487,1.5934736,-0.97524065,-0.97164035,0.25471684,-0.324085
0.4763127,-0.29816347,-1.4775512,0.7966117,-0.984126,-0.9821591,-2.0418398,1.0683293,78.91225,0.0,-0.58658844,-1.3405237,0.44446838,-0.6359987,-1.803915,-0.396746,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.5788899,-0.64531434,-0.5078008,1.7320508,1.4981782,-0.15326364,-0.97524065,-0.97164035,-2.0583081,-0.17267989
-1.2579323,-0.14495182,0.2510866,1.1183616,-0.984126,-0.9821591,0.6702764,1.0683293,64.04243,0.0,-0.58658844,-1.3405237,0.53089315,-0.6359987,-1.803915,-0.396746,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.5788899,-0.64531434,-0.5078008,1.7320508,-0.98215485,-0.5421184,-0.97524065,-0.97164035,0.874808,-0.57529557
0.19429702,0.7852836,-0.43345267,-2.2092092,-0.984126,-0.9821591,1.0231045,-0.93604094,78.18728,0.0,-0.58658844,-1.3405237,0.6101159,-0.6359987,-1.803915,-0.396746,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.5788899,-0.64531434,-0.5078008,1.7320508,0.37048295,-2.5106626,-0.97524065,-0.97164035,0.9816546,0.7931306
-1.379711,0.55150455,0.1956662,0.7966117,-0.984126,1.018165,0.44345114,-0.93604094,63.39385,0.0,-0.58658844,-1.3405237,0.6845373,-0.6359987,-1.803915,-0.396746,2.4381232,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.41015154,-0.5788899,-0.64531434,-0.5078008,1.7320508,-0.97948134,-0.34056482,-0.97524065,1.4283448,0.6655956,0.10984445
